Date,Close,High,Low,Open,Volume
,JNJ,JNJ,JNJ,JNJ,JNJ
2015-01-02,78.01262664794922,78.78141260266604,77.7215352036826,78.40821785929859,5753600
2015-01-05,77.46774291992188,78.16935065508535,77.38563964476452,77.98275333781831,8079300
2015-01-06,77.08708953857422,78.36341461694019,76.8333198982611,77.87826041072537,7428000
2015-01-07,78.78883361816406,78.99036186931156,77.48265265927144,77.55729612680581,7931700
2015-01-08,79.40838623046875,79.48302404888233,78.93069735922121,79.16207630465347,9916000
2015-01-09,78.32610321044922,79.49046881879468,78.18428740627928,79.49046881879468,7364800
2015-01-12,78.057373046875,78.98289393169912,77.84838501105958,78.49773988027223,6839000
2015-01-13,78.19172668457031,79.36355738836235,77.80360114888924,78.69927151965524,10151100
2015-01-14,77.62450408935547,77.94545178596644,77.25877484724053,77.52001002017977,8887700
2015-01-15,76.49744415283203,77.57224665685625,76.09439321382295,76.85571355233975,10834800
2015-01-16,77.65437316894531,78.08728049527225,76.13173773098553,76.1765192838812,14092300
2015-01-20,75.60179138183594,76.16904898311647,74.83301112581748,75.79585424178714,20460000
2015-01-21,76.05706787109375,76.2063434475284,74.93748396433918,75.05690328658726,11702900
2015-01-22,77.44535827636719,77.49760530155305,75.81076382562551,76.42280284687375,9036600
2015-01-23,76.28099822998047,76.85572128573963,76.08694107628212,76.83333051373593,10126000
2015-01-26,76.32579803466797,76.46760817887198,75.54208671851245,75.98245952025235,8962800
2015-01-27,76.19890594482422,76.70645106339829,75.33309703343335,76.00484876309025,10160500
2015-01-28,75.74359893798828,76.82586129190905,75.71374267860091,76.4899883391748,9053200
2015-01-29,76.41532135009766,76.47503385051421,75.1389965498058,75.76596641518454,7569300
2015-01-30,74.74342346191406,76.13170800461694,74.70610171940655,75.81822586774814,10676300
2015-02-02,75.25843048095703,75.2733557605835,74.17616263684862,75.00465517132197,8990700
2015-02-03,76.47504425048828,76.54968203891035,75.47488535773647,75.68387344311755,10005200
2015-02-04,75.65403747558594,76.46759926819121,75.4002620935028,76.22129506980139,9514100
2015-02-05,76.47504425048828,76.54968203891035,75.72865497727115,75.8107582528849,6642200
2015-02-06,75.4599609375,76.46758540496168,75.25843832180716,76.2138157633856,9215700
2015-02-09,74.47473907470703,75.43011666811564,73.96719401639626,75.43011666811564,9851700
2015-02-10,74.90019989013672,75.16143512752113,74.21352278201167,74.78078050783289,12275500
2015-02-11,74.92256927490234,75.22859167595702,74.60162159075938,74.9822817962544,8177000
2015-02-12,73.47455596923828,75.04197217805,72.5117132008759,75.01211592618243,25835200
2015-02-13,74.35530090332031,74.39261695000891,73.39245806458243,73.47456133959484,11153600
2015-02-17,74.96734619140625,74.99720244797156,73.98211250274554,74.18363511643807,8627100
2015-02-18,74.60910034179688,75.34056462213333,74.17619302679164,75.16142702623432,7878200
2015-02-19,75.16142272949219,75.26591680720945,74.34786088233639,74.6016305869354,10028200
2015-02-20,75.35680389404297,75.4394818737544,74.49244684619696,75.29667341164222,10085700
2015-02-23,75.29669952392578,75.74014908310963,75.01108823501214,75.71760157797965,6878200
2015-02-24,75.68755340576172,75.95062298326923,75.16142571947012,75.34932928376878,6587200
2015-02-25,76.07087707519531,76.13100759106334,75.28168555828353,75.86794375209274,9684000
2015-02-26,77.26591491699219,77.55152614831191,76.07836352182834,76.19861876972534,11437900
2015-02-27,77.04795837402344,77.66428166967187,77.0254108698739,77.44631290562593,8500000
2015-03-02,77.58160400390625,77.72441250995769,77.04795871071433,77.04795871071433,7277600
2015-03-03,76.92018127441406,77.49140957400063,76.52182673427772,77.49140957400063,6419700
2015-03-04,76.40155792236328,76.75481739061807,76.04078070911007,76.75481739061807,8665500
2015-03-05,77.05546569824219,77.57408119957304,76.66462893658574,76.71724168785411,8042300
2015-03-06,75.24409484863281,76.98783948974614,75.07122106680181,76.73228769065175,9287600
2015-03-09,75.65747833251953,75.85289387048776,74.98102449319737,75.31173079903002,5701100
2015-03-10,74.80817413330078,75.49214593328014,74.79314436966229,75.15391604060952,8735700
2015-03-11,73.89868927001953,75.03362803129615,73.82352901585467,75.03362803129615,9138100
2015-03-12,75.03361511230469,75.34177382163097,74.28200123134648,74.37970897150187,8318000
2015-03-13,74.56763458251953,75.19899341185541,74.13921477254038,75.04866715041328,7821800
2015-03-16,75.95808410644531,75.96560184960177,74.96595418103335,74.96595418103335,7726500
2015-03-17,75.07872772216797,75.55224251387978,74.71795618591904,75.24408373226548,7301500
2015-03-18,76.2587661743164,76.46921720558161,74.50750393872153,75.07873226241318,7972500
2015-03-19,76.4316177368164,76.63455096247904,75.84535982450342,75.94306756510262,6863100
2015-03-20,76.96528625488281,77.34109331107427,76.4842536817066,76.56693169281756,12433800
2015-03-23,77.40121459960938,77.67930811808574,76.83750408244713,77.01788984231827,9016000
2015-03-24,76.6345443725586,77.58909713486898,76.61199687546373,77.28845046010133,8390700
2015-03-25,75.41697692871094,77.04046658683961,75.41697692871094,76.5519161396604,8444100
2015-03-26,75.26659393310547,75.77017372564883,74.83065661969898,75.12378549800675,9972400
2015-03-27,75.41697692871094,75.87546211544013,75.27417410952594,75.37188190521695,5847400
2015-03-30,76.32640075683594,76.55939925195965,75.73262503389407,76.09339652735274,6061200
2015-03-31,75.61236572265625,76.28130171036752,75.60484797718769,75.89046496139675,8028000
2015-04-01,74.52255249023438,75.50716530233706,74.11668011552082,75.50716530233706,11368100
2015-04-02,74.89082336425781,75.15388713446781,74.3271128276535,74.74050284824071,6097100
2015-04-06,74.53006744384766,74.83070853885701,73.68825746848205,74.28954539286207,9697600
2015-04-07,75.23656463623047,75.81531066118829,74.73298460313944,74.82318035276353,7900300
2015-04-08,75.28167724609375,75.49964030691623,74.86076941585351,75.04115520917877,7354100
2015-04-09,76.1610336303711,76.40154983562933,75.40941977214426,75.58980549249827,8073900
2015-04-10,76.70973205566406,76.76986255900495,75.86041019982565,76.16105698216965,6786500
2015-04-13,75.57479858398438,76.6496069555273,75.57479858398438,76.31889492294167,10753500
2015-04-14,75.55223846435547,76.25875747531785,75.30421019686347,75.95059871022056,9322200
2015-04-15,75.61236572265625,76.09339821417088,75.40943246988212,75.56727071856413,8237100
2015-04-16,75.00357818603516,75.40193277584167,74.9885426914985,75.36434977386102,7324800
2015-04-17,74.84573364257812,75.04866692697014,74.49247409719155,74.68789536930423,11084200
2015-04-20,75.31925201416016,75.82283210992763,75.19899673405425,75.35683501477119,6668500
2015-04-21,75.38688659667969,75.9054963580232,75.28166109528479,75.65746809579792,6532700
2015-04-22,75.48461151123047,75.76271081919586,75.13135193294934,75.63493205186195,4763900
2015-04-23,75.50714111328125,75.77772260974162,75.09375685739326,75.53720636115015,7351500
2015-04-24,75.97317504882812,76.31139919110093,75.16143022613893,75.24410825813665,6566900
2015-04-27,75.59735870361328,76.36400267556203,75.5146806816708,76.03329632215343,9113900
