Date,Close,High,Low,Open,Volume
,NKE,NKE,NKE,NKE,NKE
2015-01-02,41.86212158203125,42.70790920507789,41.45684876609573,42.53170597092245,4985800
2015-01-05,41.18814468383789,41.650686690407646,41.0251529548578,41.63306569044801,6889200
2015-01-06,40.945858001708984,41.47447789036454,40.55820610538445,41.35994307702655,7576000
2015-01-07,41.79163360595703,41.98105507411445,41.01192065250367,41.23658410563471,7256000
2015-01-08,42.756370544433594,42.77399154185193,42.122031441681536,42.139652439099876,5978200
2015-01-09,42.2850227355957,42.72553761919438,42.11322219986116,42.69910780165425,4689000
2015-01-12,42.22773742675781,42.51847536744978,41.95021438870726,42.24976450506703,5630800
2015-01-13,41.853309631347656,42.9281633948449,41.68591186622635,42.4391917266892,6182200
2015-01-14,41.28063201904297,41.57137333344847,40.92822227653803,41.13526136184022,6750400
2015-01-15,40.88418197631836,41.70794595216813,40.77845935381655,41.6859188654187,4235000
2015-01-16,40.963470458984375,41.025142262338335,40.54057665275955,40.86655666489637,8770000
2015-01-20,41.23660659790039,41.35995025172449,40.80049771877587,41.161719859630395,9403800
2015-01-21,41.19253921508789,41.465656235668234,40.972281818691535,41.016332625798576,5854000
2015-01-22,42.22334289550781,42.33787768451553,41.21456360049881,41.562570695700614,6952400
2015-01-23,42.35989761352539,42.61979968833417,42.135234162499394,42.35108543693422,6781000
2015-01-26,42.443603515625,42.49646650553031,42.09119366550733,42.28942399614468,4964000
2015-01-27,41.62865447998047,42.04714225474671,41.46126004224631,41.98106771410275,6696800
2015-01-28,41.10444641113281,41.98988234786689,41.07801659121489,41.84891770686772,6402600
2015-01-29,41.79163360595703,41.79163360595703,41.04275654914043,41.2630139139346,6802400
2015-01-30,40.637481689453125,41.566967989376124,40.57140381128192,41.37314044297004,8106400
2015-02-02,40.49211502075195,40.83131326039565,39.98552238598773,40.826907171853826,8056600
2015-02-03,41.12204360961914,41.13966459965265,40.540564381954304,40.628669332121824,7940200
2015-02-04,40.7652473449707,41.086821324865795,40.64630644544428,40.86656388515504,7187400
2015-02-05,41.117652893066406,41.2277816013005,40.774051861113875,40.915016473219055,5754400
2015-02-06,40.43486404418945,41.17492922837542,40.324735316547866,41.14409331907025,7381800
2015-02-09,40.1617317199707,40.39520401583046,39.950286507474004,40.30710240410034,7339400
2015-02-10,40.85774612426758,41.0119256261492,40.18375904399856,40.412825252385396,7694600
2015-02-11,40.22339630126953,40.85773854663331,40.06481073992858,40.74320378325141,8541000
2015-02-12,40.52737045288086,40.81811189760439,39.99875392175328,40.28949200561487,11855800
2015-02-13,40.54498291015625,40.77845521823149,40.48331110654623,40.536170732005544,7695600
2015-02-17,40.46569061279297,40.92382641733387,40.40401880841836,40.412827625817044,7371000
2015-02-18,41.24100112915039,41.30707566741997,40.276272540075716,40.32472944204778,8143800
2015-02-19,41.2762451171875,41.52293574855507,41.17933466153317,41.17933466153317,6605200
2015-02-20,41.81806182861328,41.97664739412075,41.122047775648355,41.23658254203942,7398000
2015-02-23,41.853309631347656,41.95022341939452,41.53173236745226,41.81366155402803,4622200
2015-02-24,42.03392028808594,42.086783272585784,41.738776186565964,41.738776186565964,5239200
2015-02-25,42.650638580322266,42.81803297784478,42.03391724918852,42.03391724918852,7053600
2015-02-26,42.84945297241211,42.999664172819415,42.69924514261403,42.7036640113167,5935000
2015-02-27,42.906883239746094,43.035003452576184,42.690402516028605,42.83177596283959,7118600
